gene_callers_id	sample_01_reads_against_MAGs	sample_02_reads_against_MAGs	sample_03_reads_against_MAGs	sample_04_reads_against_MAGs	sample_05_reads_against_MAGs	sample_06_reads_against_MAGs	sample_07_reads_against_MAGs	sample_08_reads_against_MAGs	sample_09_reads_against_MAGs	sample_10_reads_against_MAGs	sample_11_reads_against_MAGs	sample_12_reads_against_MAGs	sample_13_reads_against_MAGs	sample_14_reads_against_MAGs	sample_15_reads_against_MAGs	sample_16_reads_against_MAGs	sample_17_reads_against_MAGs	sample_18_reads_against_MAGs	sample_19_reads_against_MAGs	sample_20_reads_against_MAGs	sample_21_reads_against_MAGs	sample_22_reads_against_MAGs	sample_23_reads_against_MAGs	sample_24_reads_against_MAGs
24328	0.0	1.4444444444444444	0.2998477929984779	1.8401826484018264	0.0	0.0	1.4353120243531203	1.4007782101167314	0.0	10.14017094017094	5.161417322834645	0.1308980213089802	0.0	0.0	6.9916943521594686	5.955056179775281	0.0	1.7223168654173764	1.7679738562091503	19.685258964143426	0.0	0.0	5.292079207920792	8.858376511226252
24329	0.0	1.2115509409474368	1.5793801391524351	1.612987012987013	0.0	0.0	1.8049738219895288	1.525595238095238	0.0	5.599439775910364	2.475	0.0	0.0	0.0	2.863342566943675	7.7520098948670375	0.0	3.3035598705501616	0.5625	12.719851576994435	0.0	0.0	5.74422956955708	13.923314780457638
24330	0.0	0.706959706959707	0.27106227106227104	5.070484581497797	0.0	0.0	0.7619047619047619	2.758241758241758	0.0	4.262745098039216	2.9084249084249083	0.8974358974358975	0.0	0.0	2.311355311355311	7.316666666666666	0.0	4.215613382899628	0.9120879120879121	14.846808510638297	0.0	0.0	3.6556776556776556	14.905737704918034
24331	0.0	2.0928792569659445	0.0	0.0	0.0	0.0	3.9871794871794872	0.0	0.0	1.993127147766323	1.7777777777777777	0.0	0.0	0.0	5.132716049382716	2.9876543209876543	0.0	6.0476190476190474	1.2222222222222223	26.196652719665273	0.0	0.0	1.2333333333333334	12.80078125
24332	0.0	0.0	0.0	3.0842490842490844	0.0	0.0	2.0104166666666665	0.0	0.0	4.676744186046512	3.4270205066344994	0.0	0.0	0.0	1.3753280839895012	6.447916666666667	0.0	5.390046296296297	0.0	15.63425925925926	0.0	0.0	3.7892095357590967	14.761648745519713
24333	0.0	1.5905044510385757	0.22033898305084745	2.8502824858757063	0.0	0.0	3.9096045197740112	2.327683615819209	0.0	4.2175141242937855	7.373737373737374	0.5627705627705628	0.0	0.0	10.347368421052632	7.16	0.0	3.7917888563049855	5.553672316384181	19.63758389261745	0.0	0.0	3.508720930232558	23.24124513618677
24334	0.0	1.3352017937219731	0.6936685288640596	2.1531151003167897	0.0	0.1378026070763501	1.296816479400749	1.058361391694725	0.0	11.1786771964462	3.0259887005649717	0.0	0.0	0.0	6.496108949416342	5.927	0.0	6.042810098792535	0.483160621761658	18.800851970181043	0.0	0.0	3.581094527363184	15.84349593495935
24335	0.0	2.332657200811359	0.0	3.0606060606060606	0.0	0.0	0.8939393939393939	4.46780303030303	0.0	8.826175869120654	3.393643031784841	2.162878787878788	0.0	0.0	6.925581395348837	6.266811279826464	0.0	6.228971962616822	2.671814671814672	23.829545454545453	0.0	0.0	4.111111111111111	20.397228637413395
24336	0.0	2.0958531611148876	0.0	2.7363571934798014	0.0	0.0	1.8341264445955132	1.4746646795827123	0.0	7.169288389513109	1.4303073624017155	0.9007633587786259	0.0	0.0	6.538063562453806	8.108896797153024	0.0	4.932342007434944	2.780534351145038	15.27445652173913	0.0	0.0	3.2904699738903394	15.103076923076923
24337	0.0	2.8804185351270553	0.0	2.8218579234972676	0.0	0.0	1.379652605459057	0.9430463576158941	0.0	7.667924528301887	3.5801435406698565	1.014207650273224	0.0	0.0	4.0379918588873815	10.30359355638166	0.0	7.143437077131258	0.886107634543179	15.572851805728519	0.0	0.0	5.240437158469946	15.927694406548431
24338	0.0	4.685714285714286	0.0	2.0952380952380953	0.0	0.0	2.1523809523809523	4.247619047619048	0.0	15.344827586206897	4.152380952380953	0.0	1.8095238095238095	0.0	5.780952380952381	7.619047619047619	0.0	0.0	2.010752688172043	7.038095238095238	0.0	0.0	3.4857142857142858	8.582417582417582
24339	0.0	2.673076923076923	0.5480769230769231	2.812	0.0	0.0	3.6923076923076925	0.8803418803418803	0.0	9.814159292035399	2.7756410256410255	2.1538461538461537	0.0	0.0	7.4600760456273765	13.0	0.0	1.641025641025641	1.3782051282051282	18.226765799256505	0.0	0.0	5.080971659919029	18.088
24340	0.0	1.6505376344086022	0.0	4.132411067193676	0.0	0.0	4.258364312267658	1.9551971326164874	0.0	15.927738927738927	3.4496919917864477	0.0	0.0	0.0	6.017766497461929	6.4728850325379605	0.0	5.891181988742964	0.0	14.279352226720647	0.0	0.0	5.707843137254902	20.344689378757515
24341	0.0	2.994208494208494	1.0497237569060773	4.305084745762712	0.0	0.0	1.2449355432780846	1.6500920810313076	0.0	11.149700598802395	2.6414686825053995	2.0976058931860035	0.0	0.0	5.182555780933063	8.516877637130802	0.0	2.331034482758621	1.1123388581952118	20.456349206349206	0.0	0.0	4.4788213627992635	12.025641025641026
24342	0.0	1.6414027149321266	0.0	2.415568862275449	0.0	0.0	1.8756830601092895	0.9431693989071038	0.0	8.346153846153847	4.567796610169491	0.898360655737705	0.030601092896174863	0.0	3.8481166464155527	9.308310991957105	0.0	4.433607520564042	0.0	13.712389380530974	0.0	0.0	3.0824175824175826	14.227386934673367
