Assembly	# contigs (>= 1000 bp)	# contigs (>= 1200 bp)	# contigs (>= 1679 bp)	# contigs (>= 2500 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	Total length (>= 1000 bp)	Total length (>= 1200 bp)	Total length (>= 1679 bp)	Total length (>= 2500 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N75	L50	L75	# N's per 100 kbp
sample_10_contigs_fixed	359425	232937	103348	38880	7253	1589	182	615218507	477405797	296600667	167821492	64489021	27001933	7078157	359425	139901	615218507	63.01	1636	1229	109992	219766	0.00
