Assembly	# contigs (>= 1000 bp)	# contigs (>= 1200 bp)	# contigs (>= 1679 bp)	# contigs (>= 2500 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	Total length (>= 1000 bp)	Total length (>= 1200 bp)	Total length (>= 1679 bp)	Total length (>= 2500 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N75	L50	L75	# N's per 100 kbp
sample_08_contigs_fixed	1553	687	154	25	4	1	1	2029302	1089180	358809	112299	50581	28386	28386	1553	28386	2029302	52.40	1220	1091	626	1067	0.00
