gene_callers_id	sample_01_reads_against_MAGs	sample_02_reads_against_MAGs	sample_03_reads_against_MAGs	sample_04_reads_against_MAGs	sample_05_reads_against_MAGs	sample_06_reads_against_MAGs	sample_07_reads_against_MAGs	sample_08_reads_against_MAGs	sample_09_reads_against_MAGs	sample_10_reads_against_MAGs	sample_11_reads_against_MAGs	sample_12_reads_against_MAGs	sample_13_reads_against_MAGs	sample_14_reads_against_MAGs	sample_15_reads_against_MAGs	sample_16_reads_against_MAGs	sample_17_reads_against_MAGs	sample_18_reads_against_MAGs	sample_19_reads_against_MAGs	sample_20_reads_against_MAGs	sample_21_reads_against_MAGs	sample_22_reads_against_MAGs	sample_23_reads_against_MAGs	sample_24_reads_against_MAGs
27713	0.7626262626262627	0.23232323232323232	0.0	0.0	3.3838383838383836	1.011111111111111	0.0	0.0	0.6101010101010101	1.207070707070707	0.0	0.0	1.1020202020202021	10.181818181818182	0.0	3.2040404040404042	0.5464646464646464	0.30505050505050507	0.9151515151515152	0.0	1.6414141414141414	8.328282828282829	0.0	1.5393939393939393
27714	1.3119918699186992	0.0	0.0	0.0	4.284552845528455	2.1504065040650406	0.0	0.0	0.516260162601626	0.7632113821138211	1.0223577235772359	0.30691056910569103	3.967479674796748	8.34451219512195	0.0	3.5904471544715446	1.0558943089430894	1.6097560975609757	0.899390243902439	0.0	0.9654471544715447	9.332317073170731	0.0	0.9024390243902439
27715	1.4011065006915628	0.26832641770401106	0.0	0.0	2.9266943291839556	1.6708160442600277	0.0	0.0	0.0	0.5809128630705395	0.7081604426002767	0.0	2.3900414937759336	5.658367911479945	0.0	3.6334716459197787	1.4619640387275241	0.0	1.8644536652835408	0.0	1.950207468879668	7.355463347164592	0.0	0.0
27716	1.319767441860465	0.9844961240310077	0.0	0.0	2.6569767441860463	1.8527131782945736	0.0	0.0	1.1705426356589148	0.8255813953488372	1.8488372093023255	0.0	2.0329457364341086	8.034883720930232	0.3178294573643411	5.24031007751938	0.0	0.0	2.6569767441860463	0.0	3.0232558139534884	5.689922480620155	0.0	0.8003875968992248
27717	1.188976377952756	0.0	0.0	0.0	2.606299212598425	3.1653543307086616	0.0	0.0	0.0	0.3963254593175853	0.0	0.0	8.05249343832021	10.692913385826772	0.0	6.94750656167979	0.0	0.2572178477690289	1.4225721784776904	0.0	3.3175853018372705	9.26771653543307	0.0	0.0
27718	3.356374807987711	0.25499231950844853	0.15360983102918588	0.0	3.193548387096774	2.227342549923195	0.0	0.0	0.7434715821812596	0.2304147465437788	0.0	0.16589861751152074	4.416282642089094	8.755760368663594	0.0	4.529953917050691	2.499231950844854	0.663594470046083	1.748079877112135	0.0	1.4623655913978495	12.70199692780338	0.0	0.3225806451612903
27719	2.013364779874214	0.0	0.6037735849056604	0.0	2.854559748427673	3.32625786163522	0.0	0.15566037735849056	0.0	1.0031446540880504	0.3977987421383648	0.12735849056603774	3.082547169811321	7.533018867924528	0.0	5.297169811320755	0.7727987421383647	0.11163522012578617	1.0275157232704402	0.0	1.6187106918238994	8.63993710691824	0.0	0.9127358490566038
27720	1.3536821705426356	0.10077519379844961	0.7742248062015504	0.0	2.4244186046511627	2.131782945736434	0.0	0.0	0.6298449612403101	0.8459302325581395	1.7093023255813953	0.0	2.4098837209302326	8.976744186046512	0.0	5.896317829457364	0.26356589147286824	0.3653100775193798	0.6715116279069767	0.0	3.5872093023255816	12.387596899224807	0.0	1.9767441860465116
27721	3.1052631578947367	0.3609022556390977	0.0	0.0	4.827067669172933	1.7844611528822054	0.0	0.0	1.694235588972431	3.9649122807017543	0.0	0.11027568922305764	2.7293233082706765	9.31829573934837	0.0	10.521303258145364	0.0	0.6290726817042607	0.38596491228070173	0.0	2.556390977443609	8.473684210526315	0.0	1.218045112781955
27722	2.7877492877492878	0.3831908831908832	0.4301994301994302	0.0	5.431623931623932	2.792022792022792	0.0	0.23931623931623933	0.4045584045584046	1.2735042735042734	0.8575498575498576	0.0	2.566951566951567	10.995726495726496	0.4301994301994302	5.908831908831909	0.0	0.2150997150997151	1.433048433048433	0.0	2.91025641025641	10.943019943019943	0.0	0.34472934472934474
27723	0.45345345345345345	0.8738738738738738	0.9069069069069069	0.0	2.5870870870870872	1.4624624624624625	0.2882882882882883	0.8798798798798799	0.4024024024024024	4.034534534534535	3.15015015015015	0.2882882882882883	2.755255255255255	8.142642642642643	0.5960960960960962	4.0	1.1336336336336337	4.267267267267267	1.90990990990991	0.0	2.5705705705705704	9.177177177177176	0.8018018018018018	0.33183183183183185
27724	1.3981481481481481	0.0	0.5277777777777778	0.0	1.9166666666666667	4.6157407407407405	0.0	1.1388888888888888	0.7129629629629629	0.0	0.5833333333333334	0.0	4.148148148148148	9.018518518518519	0.0	5.083333333333333	0.0	0.4351851851851852	0.0	0.0	3.8703703703703702	8.592592592592593	0.0	1.6712962962962963
27725	0.8763102725366876	0.5283018867924528	0.6331236897274634	0.0	1.3060796645702306	1.5366876310272537	0.0	0.6331236897274634	0.0	1.350104821802935	0.8469601677148847	1.1111111111111112	3.161425576519916	6.40041928721174	0.5576519916142557	6.163522012578617	0.6331236897274634	2.3354297693920336	0.0	0.0	2.3123689727463312	6.513626834381552	0.389937106918239	0.0
27726	0.7619047619047619	0.0	0.0	0.0	0.8869047619047619	0.8303571428571429	0.0	0.0	0.0	0.8988095238095238	0.8333333333333334	0.27380952380952384	4.779761904761905	6.377976190476191	0.0	4.657738095238095	0.0	1.375	0.9047619047619048	0.0	1.255952380952381	7.032738095238095	0.0	0.8988095238095238
27727	0.0	0.0	0.0	0.0	0.7079646017699115	2.321533923303835	0.0	0.23893805309734514	0.7610619469026548	0.0	0.2920353982300885	0.0	2.4601769911504423	4.041297935103245	0.0	5.988200589970502	0.0	1.3215339233038348	1.6607669616519174	0.0	1.0147492625368733	14.91740412979351	0.0	0.07374631268436578
27728	0.4660493827160494	0.0	0.0	0.0	4.950617283950617	1.3117283950617284	0.0	0.18981481481481483	0.0	0.558641975308642	0.6388888888888888	0.0	4.544753086419753	6.583333333333333	0.0	3.4166666666666665	0.0	0.4660493827160494	0.4567901234567901	0.0	1.1820987654320987	9.606481481481481	0.0	0.8179012345679012
27729	1.413888888888889	0.0	0.0	0.0	6.325	0.08888888888888889	0.0	0.0	1.1277777777777778	0.7888888888888889	0.7	0.0	1.9805555555555556	7.919444444444444	0.7555555555555555	5.086111111111111	0.0	1.7138888888888888	1.211111111111111	0.0	2.011111111111111	8.127777777777778	0.5555555555555556	0.0
27730	3.022598870056497	0.0	0.0	0.0	2.0338983050847457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2203389830508473	4.124293785310734	0.0	1.0112994350282485	0.0	0.7288135593220338	0.0	0.0	0.8135593220338984	5.88135593220339	0.0	0.0
27731	1.385321100917431	0.0	0.3302752293577982	0.0	2.253822629969419	0.30275229357798167	0.0	0.0	0.0	0.6391437308868502	0.1651376146788991	0.0	0.08256880733944955	3.452599388379205	0.0	4.840978593272172	2.669724770642202	0.0	0.0	0.0672782874617737	1.3149847094801224	4.685015290519877	0.44648318042813456	0.0
27732	2.544927536231884	0.37971014492753624	0.0	0.0	2.1739130434782608	1.6579710144927535	0.0	0.24347826086956523	2.8289855072463768	1.0608695652173914	1.3623188405797102	0.6144927536231884	1.2492753623188406	5.168115942028986	0.0	6.098550724637681	8.078260869565218	0.1536231884057971	1.3797101449275362	0.0	1.5478260869565217	15.434782608695652	0.0	2.36231884057971
27733	0.4985754985754986	0.4301994301994302	0.0	0.0	4.695156695156695	0.8547008547008547	0.0	0.811965811965812	0.0	0.18803418803418803	0.9686609686609686	0.7435897435897436	1.0142450142450143	7.002849002849003	0.0	5.641025641025641	1.0142450142450143	0.1282051282051282	0.8205128205128205	0.0	1.0284900284900285	6.216524216524217	0.0	1.2678062678062678
27734	0.0	0.0	0.0	0.0	1.5686274509803921	0.0	0.0	0.0	0.0	1.3529411764705883	0.1568627450980392	0.0	1.6470588235294117	8.359477124183007	0.0	7.490196078431373	0.0	2.5098039215686274	0.0	0.0	0.0	9.862745098039216	0.0	1.0718954248366013
27735	0.5973266499582289	0.0	0.0	0.0	2.8847117794486214	1.0083542188805348	0.0	0.0	0.24728487886382622	1.0492898913951545	1.236424394319131	0.41102756892230574	2.857142857142857	6.8237259816207185	0.0	5.372598162071847	1.009189640768588	1.009189640768588	0.7167919799498746	0.0	2.08187134502924	9.350041771094403	0.6616541353383458	0.504594820384294
27736	1.0264550264550265	0.3877551020408163	0.11413454270597127	0.0	3.5510204081632653	0.7959183673469388	0.20937263794406652	1.1413454270597128	0.6613756613756614	1.1919879062736205	1.343915343915344	0.21919879062736206	0.8065003779289494	7.163265306122449	0.0	5.394557823129252	0.5956160241874527	1.7762660619803476	1.7157974300831444	0.0	0.982615268329554	8.281179138321995	0.34467120181405897	0.5706727135298564
27737	1.8845486111111112	0.0	0.0	0.0	4.510416666666667	3.1354166666666665	0.0	0.17447916666666666	0.4730902777777778	0.7864583333333334	0.20833333333333334	0.5138888888888888	2.9175347222222223	7.295138888888889	0.0	4.890625	0.0	0.05555555555555555	0.7864583333333334	0.0	2.4270833333333335	7.708333333333333	0.0	0.5243055555555556
27738	0.7626262626262627	0.0	0.0	0.0	3.744949494949495	1.5606060606060606	0.0	0.0	0.7626262626262627	0.0	1.3535353535353536	0.0	2.888888888888889	8.44949494949495	0.0	3.6565656565656566	0.10606060606060606	0.10606060606060606	1.3080808080808082	0.0	2.1085858585858586	6.507575757575758	0.0	0.0
27739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9090909090909091	0.0	0.0	0.0	0.0	1.4545454545454546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0
27740	4.473282442748092	0.0	0.0	0.0	2.376590330788804	0.22900763358778625	0.0	0.0	0.0	0.8040712468193384	0.38676844783715014	0.6997455470737913	6.391857506361323	5.847328244274809	0.0	7.689567430025445	2.1653944020356235	1.1323155216284988	1.460559796437659	0.0	1.272264631043257	10.206106870229007	0.0	1.272264631043257
